time,droneId,x,y,vx,vy
5.23,2,53.2945,68.3528,3.74071,-1.87035
5.23,3,64.0233,59.6939,-2.24442,-2.6185
5.24,0,48.9985,53.3317,3.35038,3.72264
5.24,1,68.3341,53.3317,-1.86132,3.72264
5.24,2,53.3317,68.3341,3.72264,-1.86132
5.24,3,64.001,59.6678,-2.23358,-2.60585
5.25,0,49.0319,53.3687,3.33418,3.70464
5.25,1,68.3156,53.3687,-1.85232,3.70464
5.25,2,53.3687,68.3156,3.70464,-1.85232
5.25,3,63.9788,59.6419,-2.22279,-2.59325
5.26,0,49.0651,53.4056,3.31804,3.68671
5.26,1,68.2972,53.4056,-1.84336,3.68671
5.26,2,53.4056,68.2972,3.68671,-1.84336
5.26,3,63.9566,59.6161,-2.21203,-2.5807
5.27,0,49.0981,53.4423,3.30196,3.66885
5.27,1,68.2788,53.4423,-1.83442,3.66885
5.27,2,53.4423,68.2788,3.66885,-1.83442
5.27,3,63.9346,59.5904,-2.20131,-2.56819
5.28,0,49.1309,53.4788,3.28595,3.65105
5.28,1,68.2606,53.4788,-1.82553,3.65105
5.28,2,53.4788,68.2606,3.65105,-1.82553
5.28,3,63.9127,59.5648,-2.19063,-2.55574
5.29,0,49.1636,53.5151,3.26999,3.63333
5.29,1,68.2424,53.5151,-1.81666,3.63333
5.29,2,53.5151,68.2424,3.63333,-1.81666
5.29,3,63.8909,59.5394,-2.18,-2.54333
5.3,0,49.1962,53.5513,3.2541,3.61567
5.3,1,68.2243,53.5513,-1.80783,3.61567
5.3,2,53.5513,68.2243,3.61567,-1.80783
5.3,3,63.8692,59.5141,-2.1694,-2.53097
5.31,0,49.2286,53.5873,3.23827,3.59807
5.31,1,68.2064,53.5873,-1.79904,3.59807
5.31,2,53.5873,68.2064,3.59807,-1.79904
5.31,3,63.8476,59.4889,-2.15884,-2.51865
5.32,0,49.2608,53.6231,3.22249,3.58055
5.32,1,68.1885,53.6231,-1.79027,3.58055
5.32,2,53.6231,68.1885,3.58055,-1.79027
5.32,3,63.8261,59.4638,-2.14833,-2.50638
5.33,0,49.2928,53.6587,3.20678,3.56309
5.33,1,68.1706,53.6587,-1.78154,3.56309
5.33,2,53.6587,68.1706,3.56309,-1.78154
5.33,3,63.8048,59.4389,-2.13785,-2.49416
5.34,0,49.3248,53.6942,3.19113,3.5457
5.34,1,68.1529,53.6942,-1.77285,3.5457
5.34,2,53.6942,68.1529,3.5457,-1.77285
5.34,3,63.7835,59.4141,-2.12742,-2.48199
5.35,0,49.3565,53.7295,3.17553,3.52837
5.35,1,68.1353,53.7295,-1.76419,3.52837
5.35,2,53.7295,68.1353,3.52837,-1.76419
5.35,3,63.7623,59.3894,-2.11702,-2.46986
5.36,0,49.3881,53.7646,3.16,3.51111
5.36,1,68.1177,53.7646,-1.75556,3.51111
5.36,2,53.7646,68.1177,3.51111,-1.75556
5.36,3,63.7413,59.3648,-2.10667,-2.45778
5.37,0,49.4196,53.7995,3.14453,3.49392
5.37,1,68.1002,53.7995,-1.74696,3.49392
5.37,2,53.7995,68.1002,3.49392,-1.74696
5.37,3,63.7203,59.3403,-2.09635,-2.44574
5.38,0,49.4509,53.8343,3.12912,3.4768
5.38,1,68.0829,53.8343,-1.7384,3.4768
5.38,2,53.8343,68.0829,3.4768,-1.7384
5.38,3,63.6994,59.316,-2.08608,-2.43376
5.39,0,49.482,53.8689,3.11376,3.45974
5.39,1,68.0656,53.8689,-1.72987,3.45974
5.39,2,53.8689,68.0656,3.45974,-1.72987
5.39,3,63.6787,59.2918,-2.07584,-2.42182
5.4,0,49.513,53.9033,3.09847,3.44274
5.4,1,68.0483,53.9033,-1.72137,3.44274
5.4,2,53.9033,68.0483,3.44274,-1.72137
5.4,3,63.658,59.2677,-2.06565,-2.40992
5.41,0,49.5438,53.9376,3.08324,3.42582
5.41,1,68.0312,53.9376,-1.71291,3.42582
5.41,2,53.9376,68.0312,3.42582,-1.71291
5.41,3,63.6375,59.2437,-2.05549,-2.39807
5.42,0,49.5745,53.9717,3.06806,3.40896
5.42,1,68.0142,53.9717,-1.70448,3.40896
5.42,2,53.9717,68.0142,3.40896,-1.70448
5.42,3,63.617,59.2198,-2.04537,-2.38627
5.43,0,49.605,54.0056,3.05295,3.39216
5.43,1,67.9972,54.0056,-1.69608,3.39216
5.43,2,54.0056,67.9972,3.39216,-1.69608
5.43,3,63.5967,59.1961,-2.0353,-2.37451
5.44,0,49.6354,54.0393,3.03789,3.37544
5.44,1,67.9803,54.0393,-1.68772,3.37544
5.44,2,54.0393,67.9803,3.37544,-1.68772
5.44,3,63.5764,59.1725,-2.02526,-2.36281
5.45,0,49.6656,54.0729,3.0229,3.35877
5.45,1,67.9635,54.0729,-1.67939,3.35877
5.45,2,54.0729,67.9635,3.35877,-1.67939
5.45,3,63.5563,59.149,-2.01526,-2.35114
5.46,0,49.6957,54.1063,3.00796,3.34218
5.46,1,67.9468,54.1063,-1.67109,3.34218
5.46,2,54.1063,67.9468,3.34218,-1.67109
5.46,3,63.5362,59.1256,-2.00531,-2.33952
5.47,0,49.7256,54.1396,2.99308,3.32564
5.47,1,67.9302,54.1396,-1.66282,3.32564
5.47,2,54.1396,67.9302,3.32564,-1.66282
5.47,3,63.5162,59.1023,-1.99539,-2.32795
5.48,0,49.7554,54.1727,2.97826,3.30918
5.48,1,67.9137,54.1727,-1.65459,3.30918
5.48,2,54.1727,67.9137,3.30918,-1.65459
5.48,3,63.4964,59.0791,-1.98551,-2.31643
5.49,0,49.7851,54.2056,2.9635,3.29278
5.49,1,67.8972,54.2056,-1.64639,3.29278
5.49,2,54.2056,67.8972,3.29278,-1.64639
5.49,3,63.4766,59.0561,-1.97567,-2.30494
5.5,0,49.8145,54.2384,2.9488,3.27644
5.5,1,67.8808,54.2384,-1.63822,3.27644
5.5,2,54.2384,67.8808,3.27644,-1.63822
5.5,3,63.457,59.0331,-1.96587,-2.29351
5.51,0,49.8439,54.271,2.93415,3.26017
5.51,1,67.8645,54.271,-1.63009,3.26017
5.51,2,54.271,67.8645,3.26017,-1.63009
5.51,3,63.4374,59.0103,-1.9561,-2.28212
5.52,0,49.8731,54.3034,2.91957,3.24397
5.52,1,67.8483,54.3034,-1.62198,3.24397
5.52,2,54.3034,67.8483,3.24397,-1.62198
5.52,3,63.4179,58.9876,-1.94638,-2.27078
5.53,0,49.9021,54.3357,2.90504,3.22782
5.53,1,67.8322,54.3357,-1.61391,3.22782
5.53,2,54.3357,67.8322,3.22782,-1.61391
5.53,3,63.3986,58.965,-1.93669,-2.25948
5.54,0,49.931,54.3678,2.89057,3.21175
5.54,1,67.8161,54.3678,-1.60587,3.21175
5.54,2,54.3678,67.8161,3.21175,-1.60587
5.54,3,63.3793,58.9425,-1.92705,-2.24822
5.55,0,49.9598,54.3998,2.87616,3.19574
5.55,1,67.8001,54.3998,-1.59787,3.19574
5.55,2,54.3998,67.8001,3.19574,-1.59787
5.55,3,63.3601,58.9202,-1.91744,-2.23701
5.56,0,49.9884,54.4316,2.86181,3.17979
5.56,1,67.7842,54.4316,-1.58989,3.17979
5.56,2,54.4316,67.7842,3.17979,-1.58989
5.56,3,63.3411,58.8979,-1.90787,-2.22585
5.57,0,50.0169,54.4632,2.84751,3.1639
5.57,1,67.7684,54.4632,-1.58195,3.1639
5.57,2,54.4632,67.7684,3.1639,-1.58195
5.57,3,63.3221,58.8758,-1.89834,-2.21473
5.58,0,50.0452,54.4947,2.83328,3.14808
5.58,1,67.7527,54.4947,-1.57404,3.14808
5.58,2,54.4947,67.7527,3.14808,-1.57404
5.58,3,63.3032,58.8537,-1.88885,-2.20366
5.59,0,50.0734,54.526,2.8191,3.13233
5.59,1,67.737,54.526,-1.56616,3.13233
5.59,2,54.526,67.737,3.13233,-1.56616
5.59,3,63.2844,58.8318,-1.8794,-2.19263
5.6,0,50.1015,54.5572,2.80497,3.11664
5.6,1,67.7214,54.5572,-1.55832,3.11664
5.6,2,54.5572,67.7214,3.11664,-1.55832
5.6,3,63.2657,58.81,-1.86998,-2.18165
5.61,0,50.1294,54.5882,2.79091,3.10101
5.61,1,67.7059,54.5882,-1.5505,3.10101
5.61,2,54.5882,67.7059,3.10101,-1.5505
5.61,3,63.2471,58.7883,-1.8606,-2.17071
5.62,0,50.1571,54.619,2.7769,3.08544
5.62,1,67.6905,54.619,-1.54272,3.08544
5.62,2,54.619,67.6905,3.08544,-1.54272
5.62,3,63.2286,58.7667,-1.85127,-2.15981
5.63,0,50.1848,54.6497,2.76295,3.06994
5.63,1,67.6751,54.6497,-1.53497,3.06994
5.63,2,54.6497,67.6751,3.06994,-1.53497
5.63,3,63.2102,58.7452,-1.84196,-2.14896
5.64,0,50.2123,54.6803,2.74905,3.0545
5.64,1,67.6599,54.6803,-1.52725,3.0545
5.64,2,54.6803,67.6599,3.0545,-1.52725
5.64,3,63.1918,58.7238,-1.8327,-2.13815
5.65,0,50.2396,54.7107,2.73522,3.03913
5.65,1,67.6447,54.7107,-1.51956,3.03913
5.65,2,54.7107,67.6447,3.03913,-1.51956
5.65,3,63.1736,58.7025,-1.82348,-2.12739
5.66,0,50.2668,54.7409,2.72143,3.02382
5.66,1,67.6295,54.7409,-1.51191,3.02382
5.66,2,54.7409,67.6295,3.02382,-1.51191
5.66,3,63.1554,58.6814,-1.81429,-2.11667
5.67,0,50.2939,54.771,2.70771,3.00857
5.67,1,67.6145,54.771,-1.50428,3.00857
5.67,2,54.771,67.6145,3.00857,-1.50428
5.67,3,63.1374,58.6603,-1.80514,-2.106
5.68,0,50.3208,54.8009,2.69404,2.99338
5.68,1,67.5995,54.8009,-1.49669,2.99338
5.68,2,54.8009,67.5995,2.99338,-1.49669
5.68,3,63.1194,58.6393,-1.79603,-2.09537
5.69,0,50.3476,54.8307,2.68043,2.97825
5.69,1,67.5846,54.8307,-1.48913,2.97825
5.69,2,54.8307,67.5846,2.97825,-1.48913
5.69,3,63.1016,58.6185,-1.78695,-2.08478
5.7,0,50.3743,54.8604,2.66687,2.96319
5.7,1,67.5698,54.8604,-1.4816,2.96319
5.7,2,54.8604,67.5698,2.96319,-1.4816
5.7,3,63.0838,58.5978,-1.77792,-2.07424
5.71,0,50.4009,54.8898,2.65337,2.94819
5.71,1,67.5551,54.8898,-1.4741,2.94819
5.71,2,54.8898,67.5551,2.94819,-1.4741
5.71,3,63.0661,58.5771,-1.76892,-2.06374
5.72,0,50.4273,54.9192,2.63993,2.93326
5.72,1,67.5404,54.9192,-1.46663,2.93326
5.72,2,54.9192,67.5404,2.93326,-1.46663
5.72,3,63.0485,58.5566,-1.75995,-2.05328
5.73,0,50.4535,54.9484,2.62654,2.91838
5.73,1,67.5258,54.9484,-1.45919,2.91838
5.73,2,54.9484,67.5258,2.91838,-1.45919
5.73,3,63.031,58.5362,-1.75103,-2.04287
5.74,0,50.4796,54.9774,2.61321,2.90357
5.74,1,67.5113,54.9774,-1.45178,2.90357
5.74,2,54.9774,67.5113,2.90357,-1.45178
5.74,3,63.0136,58.5158,-1.74214,-2.0325
5.75,0,50.5056,55.0063,2.59993,2.88881
5.75,1,67.4969,55.0063,-1.44441,2.88881
5.75,2,55.0063,67.4969,2.88881,-1.44441
5.75,3,62.9962,58.4956,-1.73329,-2.02217
5.76,0,50.5315,55.035,2.58671,2.87412
5.76,1,67.4825,55.035,-1.43706,2.87412
5.76,2,55.035,67.4825,2.87412,-1.43706
5.76,3,62.979,58.4755,-1.72447,-2.01189
5.77,0,50.5572,55.0636,2.57354,2.85949
5.77,1,67.4682,55.0636,-1.42975,2.85949
5.77,2,55.0636,67.4682,2.85949,-1.42975
5.77,3,62.9618,58.4555,-1.7157,-2.00165
5.78,0,50.5829,55.0921,2.56043,2.84492
5.78,1,67.454,55.0921,-1.42246,2.84492
5.78,2,55.0921,67.454,2.84492,-1.42246
5.78,3,62.9448,58.4356,-1.70695,-1.99145
5.79,0,50.6083,55.1204,2.54738,2.83042
5.79,1,67.4398,55.1204,-1.41521,2.83042
5.79,2,55.1204,67.4398,2.83042,-1.41521
5.79,3,62.9278,58.4157,-1.69825,-1.98129
5.8,0,50.6337,55.1485,2.53437,2.81597
5.8,1,67.4257,55.1485,-1.40799,2.81597
5.8,2,55.1485,67.4257,2.81597,-1.40799
5.8,3,62.9109,58.396,-1.68958,-1.97118
5.81,0,50.6589,55.1765,2.52143,2.80159
5.81,1,67.4117,55.1765,-1.40079,2.80159
5.81,2,55.1765,67.4117,2.80159,-1.40079
5.81,3,62.8941,58.3764,-1.68095,-1.96111
5.82,0,50.684,55.2044,2.50853,2.78726
5.82,1,67.3978,55.2044,-1.39363,2.78726
5.82,2,55.2044,67.3978,2.78726,-1.39363
5.82,3,62.8774,58.3569,-1.67236,-1.95108
5.83,0,50.7089,55.2321,2.4957,2.773
5.83,1,67.3839,55.2321,-1.3865,2.773
5.83,2,55.2321,67.3839,2.773,-1.3865
5.83,3,62.8607,58.3375,-1.6638,-1.9411
5.84,0,50.7338,55.2597,2.48291,2.75879
5.84,1,67.3701,55.2597,-1.3794,2.75879
5.84,2,55.2597,67.3701,2.75879,-1.3794
5.84,3,62.8442,58.3182,-1.65527,-1.93115
5.85,0,50.7585,55.2872,2.47018,2.74465
5.85,1,67.3564,55.2872,-1.37232,2.74465
5.85,2,55.2872,67.3564,2.74465,-1.37232
5.85,3,62.8277,58.299,-1.64679,-1.92125
5.86,0,50.783,55.3145,2.45751,2.73056
5.86,1,67.3428,55.3145,-1.36528,2.73056
5.86,2,55.3145,67.3428,2.73056,-1.36528
5.86,3,62.8113,58.2799,-1.63834,-1.91139
5.87,0,50.8075,55.3416,2.44488,2.71654
5.87,1,67.3292,55.3416,-1.35827,2.71654
5.87,2,55.3416,67.3292,2.71654,-1.35827
5.87,3,62.795,58.2608,-1.62992,-1.90158
5.88,0,50.8318,55.3687,2.43232,2.70257
5.88,1,67.3157,55.3687,-1.35129,2.70257
5.88,2,55.3687,67.3157,2.70257,-1.35129
5.88,3,62.7788,58.2419,-1.62154,-1.8918
5.89,0,50.856,55.3956,2.4198,2.68867
5.89,1,67.3022,55.3956,-1.34433,2.68867
5.89,2,55.3956,67.3022,2.68867,-1.34433
5.89,3,62.7627,58.2231,-1.6132,-1.88207
5.9,0,50.8801,55.4223,2.40734,2.67482
5.9,1,67.2888,55.4223,-1.33741,2.67482
5.9,2,55.4223,67.2888,2.67482,-1.33741
5.9,3,62.7466,58.2044,-1.60489,-1.87237
5.91,0,50.904,55.4489,2.39493,2.66103
5.91,1,67.2755,55.4489,-1.33052,2.66103
5.91,2,55.4489,67.2755,2.66103,-1.33052
5.91,3,62.7306,58.1858,-1.59662,-1.86272
5.92,0,50.9279,55.4754,2.38257,2.64731
5.92,1,67.2623,55.4754,-1.32365,2.64731
5.92,2,55.4754,67.2623,2.64731,-1.32365
5.92,3,62.7148,58.1672,-1.58838,-1.85311
5.93,0,50.9516,55.5017,2.37027,2.63364
5.93,1,67.2491,55.5017,-1.31682,2.63364
5.93,2,55.5017,67.2491,2.63364,-1.31682
5.93,3,62.699,58.1488,-1.58018,-1.84355
5.94,0,50.9751,55.5279,2.35802,2.62003
5.94,1,67.236,55.5279,-1.31001,2.62003
5.94,2,55.5279,67.236,2.62003,-1.31001
5.94,3,62.6832,58.1305,-1.57202,-1.83402
5.95,0,50.9986,55.554,2.34583,2.60647
5.95,1,67.223,55.554,-1.30324,2.60647
5.95,2,55.554,67.223,2.60647,-1.30324
5.95,3,62.6676,58.1122,-1.56388,-1.82453
5.96,0,51.0219,55.5799,2.33368,2.59298
5.96,1,67.21,55.5799,-1.29649,2.59298
5.96,2,55.5799,67.21,2.59298,-1.29649
5.96,3,62.652,58.0941,-1.55579,-1.81509
5.97,0,51.0451,55.6057,2.32159,2.57954
5.97,1,67.1971,55.6057,-1.28977,2.57954
5.97,2,55.6057,67.1971,2.57954,-1.28977
5.97,3,62.6366,58.076,-1.54773,-1.80568
5.98,0,51.0682,55.6314,2.30955,2.56617
5.98,1,67.1843,55.6314,-1.28308,2.56617
5.98,2,55.6314,67.1843,2.56617,-1.28308
5.98,3,62.6212,58.058,-1.5397,-1.79632
5.99,0,51.0912,55.6569,2.29756,2.55285
5.99,1,67.1715,55.6569,-1.27642,2.55285
5.99,2,55.6569,67.1715,2.55285,-1.27642
5.99,3,62.6059,58.0402,-1.53171,-1.78699
6,0,51.1141,55.6823,2.28563,2.53959
6,1,67.1588,55.6823,-1.26979,2.53959
6,2,55.6823,67.1588,2.53959,-1.26979
6,3,62.5906,58.0224,-1.52375,-1.77771
6.01,0,51.1368,55.7076,2.27374,2.52638
6.01,1,67.1462,55.7076,-1.26319,2.52638
6.01,2,55.7076,67.1462,2.52638,-1.26319
6.01,3,62.5755,58.0047,-1.51583,-1.76847
6.02,0,51.1594,55.7327,2.26191,2.51323
6.02,1,67.1336,55.7327,-1.25662,2.51323
6.02,2,55.7327,67.1336,2.51323,-1.25662
6.02,3,62.5604,57.9871,-1.50794,-1.75926
6.03,0,51.1819,55.7577,2.25013,2.50014
6.03,1,67.1211,55.7577,-1.25007,2.50014
6.03,2,55.7577,67.1211,2.50014,-1.25007
6.03,3,62.5454,57.9696,-1.50009,-1.7501
6.04,0,51.2043,55.7826,2.2384,2.48711
6.04,1,67.1087,55.7826,-1.24356,2.48711
6.04,2,55.7826,67.1087,2.48711,-1.24356
6.04,3,62.5305,57.9522,-1.49227,-1.74098
6.05,0,51.2266,55.8073,2.22672,2.47414
6.05,1,67.0963,55.8073,-1.23707,2.47414
6.05,2,55.8073,67.0963,2.47414,-1.23707
6.05,3,62.5156,57.9349,-1.48448,-1.7319
6.06,0,51.2487,55.8319,2.2151,2.46122
6.06,1,67.084,55.8319,-1.23061,2.46122
6.06,2,55.8319,67.084,2.46122,-1.23061
6.06,3,62.5008,57.9177,-1.47673,-1.72285
6.07,0,51.2708,55.8564,2.20352,2.44836
6.07,1,67.0718,55.8564,-1.22418,2.44836
6.07,2,55.8564,67.0718,2.44836,-1.22418
6.07,3,62.4862,57.9005,-1.46901,-1.71385
6.08,0,51.2927,55.8808,2.19199,2.43555
6.08,1,67.0596,55.8808,-1.21777,2.43555
6.08,2,55.8808,67.0596,2.43555,-1.21777
6.08,3,62.4715,57.8835,-1.46133,-1.70488
6.09,0,51.3145,55.905,2.18052,2.4228
6.09,1,67.0475,55.905,-1.2114,2.4228
6.09,2,55.905,67.0475,2.4228,-1.2114
6.09,3,62.457,57.8665,-1.45368,-1.69596
6.1,0,51.3362,55.9291,2.1691,2.41011
6.1,1,67.0355,55.9291,-1.20505,2.41011
6.1,2,55.9291,67.0355,2.41011,-1.20505
6.1,3,62.4425,57.8496,-1.44606,-1.68707
6.11,0,51.3578,55.9531,2.15772,2.39747
6.11,1,67.0235,55.9531,-1.19873,2.39747
6.11,2,55.9531,67.0235,2.39747,-1.19873
6.11,3,62.4282,57.8329,-1.43848,-1.67823
6.12,0,51.3792,55.9769,2.1464,2.38489
6.12,1,67.0115,55.9769,-1.19244,2.38489
6.12,2,55.9769,67.0115,2.38489,-1.19244
6.12,3,62.4138,57.8162,-1.43093,-1.66942
6.13,0,51.4006,56.0006,2.13512,2.37236
6.13,1,66.9997,56.0006,-1.18618,2.37236
6.13,2,56.0006,66.9997,2.37236,-1.18618
6.13,3,62.3996,57.7996,-1.42342,-1.66065
6.14,0,51.4218,56.0242,2.1239,2.35989
6.14,1,66.9879,56.0242,-1.17994,2.35989
6.14,2,56.0242,66.9879,2.35989,-1.17994
6.14,3,62.3855,57.783,-1.41593,-1.65192
6.15,0,51.4429,56.0477,2.11273,2.34747
6.15,1,66.9761,56.0477,-1.17374,2.34747
6.15,2,56.0477,66.9761,2.34747,-1.17374
6.15,3,62.3714,57.7666,-1.40848,-1.64323
6.16,0,51.464,56.0711,2.1016,2.33511
6.16,1,66.9645,56.0711,-1.16756,2.33511
6.16,2,56.0711,66.9645,2.33511,-1.16756
6.16,3,62.3574,57.7503,-1.40107,-1.63458
6.17,0,51.4849,56.0943,2.09053,2.32281
6.17,1,66.9529,56.0943,-1.1614,2.32281
6.17,2,56.0943,66.9529,2.32281,-1.1614
6.17,3,62.3434,57.734,-1.39368,-1.62597
6.18,0,51.5057,56.1174,2.0795,2.31056
6.18,1,66.9413,56.1174,-1.15528,2.31056
6.18,2,56.1174,66.9413,2.31056,-1.15528
6.18,3,62.3296,57.7178,-1.38633,-1.61739
6.19,0,51.5263,56.1404,2.06852,2.29836
6.19,1,66.9298,56.1404,-1.14918,2.29836
6.19,2,56.1404,66.9298,2.29836,-1.14918
6.19,3,62.3158,57.7017,-1.37902,-1.60885
6.2,0,51.5469,56.1632,2.0576,2.28622
6.2,1,66.9184,56.1632,-1.14311,2.28622
6.2,2,56.1632,66.9184,2.28622,-1.14311
6.2,3,62.3021,57.6857,-1.37173,-1.60035
6.21,0,51.5674,56.186,2.04672,2.27413
6.21,1,66.907,56.186,-1.13707,2.27413
6.21,2,56.186,66.907,2.27413,-1.13707
6.21,3,62.2884,57.6698,-1.36448,-1.59189
6.22,0,51.5877,56.2086,2.03589,2.2621
6.22,1,66.8957,56.2086,-1.13105,2.2621
6.22,2,56.2086,66.8957,2.2621,-1.13105
6.22,3,62.2748,57.654,-1.35726,-1.58347
6.23,0,51.608,56.2311,2.02511,2.25012
6.23,1,66.8844,56.2311,-1.12506,2.25012
6.23,2,56.2311,66.8844,2.25012,-1.12506
6.23,3,62.2613,57.6382,-1.35007,-1.57508
6.24,0,51.6281,56.2535,2.01437,2.23819
6.24,1,66.8733,56.2535,-1.1191,2.23819
6.24,2,56.2535,66.8733,2.23819,-1.1191
6.24,3,62.2479,57.6226,-1.34292,-1.56673
6.25,0,51.6482,56.2758,2.00369,2.22632
6.25,1,66.8621,56.2758,-1.11316,2.22632
6.25,2,56.2758,66.8621,2.22632,-1.11316
6.25,3,62.2345,57.607,-1.33579,-1.55842
6.26,0,51.6681,56.2979,1.99305,2.2145
6.26,1,66.8511,56.2979,-1.10725,2.2145
6.26,2,56.2979,66.8511,2.2145,-1.10725
6.26,3,62.2213,57.5915,-1.3287,-1.55015
6.27,0,51.6879,56.3199,1.98246,2.20274
6.27,1,66.84,56.3199,-1.10137,2.20274
6.27,2,56.3199,66.84,2.20274,-1.10137
6.27,3,62.208,57.5761,-1.32164,-1.54191
6.28,0,51.7077,56.3418,1.97192,2.19102
6.28,1,66.8291,56.3418,-1.09551,2.19102
6.28,2,56.3418,66.8291,2.19102,-1.09551
6.28,3,62.1949,57.5607,-1.31461,-1.53372
6.29,0,51.7273,56.3636,1.96143,2.17936
6.29,1,66.8182,56.3636,-1.08968,2.17936
6.29,2,56.3636,66.8182,2.17936,-1.08968
6.29,3,62.1818,57.5455,-1.30762,-1.52555
6.3,0,51.7468,56.3853,1.95098,2.16776
6.3,1,66.8073,56.3853,-1.08388,2.16776
6.3,2,56.3853,66.8073,2.16776,-1.08388
6.3,3,62.1688,57.5303,-1.30065,-1.51743
6.31,0,51.7662,56.4069,1.94058,2.1562
6.31,1,66.7966,56.4069,-1.0781,2.1562
6.31,2,56.4069,66.7966,2.1562,-1.0781
6.31,3,62.1559,57.5152,-1.29372,-1.50934
6.32,0,51.7855,56.4283,1.93023,2.1447
6.32,1,66.7858,56.4283,-1.07235,2.1447
6.32,2,56.4283,66.7858,2.1447,-1.07235
6.32,3,62.143,57.5002,-1.28682,-1.50129
6.33,0,51.8047,56.4497,1.91993,2.13325
6.33,1,66.7752,56.4497,-1.06663,2.13325
6.33,2,56.4497,66.7752,2.13325,-1.06663
6.33,3,62.1302,57.4852,-1.27995,-1.49328
6.34,0,51.8238,56.4709,1.90967,2.12185
6.34,1,66.7646,56.4709,-1.06093,2.12185
6.34,2,56.4709,66.7646,2.12185,-1.06093
6.34,3,62.1175,57.4704,-1.27311,-1.4853
6.35,0,51.8428,56.492,1.89946,2.11051
6.35,1,66.754,56.492,-1.05525,2.11051
6.35,2,56.492,66.754,2.11051,-1.05525
6.35,3,62.1048,57.4556,-1.2663,-1.47736
6.36,0,51.8617,56.513,1.88929,2.09921
6.36,1,66.7435,56.513,-1.04961,2.09921
6.36,2,56.513,66.7435,2.09921,-1.04961
6.36,3,62.0922,57.4409,-1.25953,-1.46945
6.37,0,51.8805,56.5338,1.87917,2.08797
6.37,1,66.7331,56.5338,-1.04399,2.08797
6.37,2,56.5338,66.7331,2.08797,-1.04399
6.37,3,62.0797,57.4263,-1.25278,-1.46158
6.38,0,51.8992,56.5546,1.8691,2.07678
6.38,1,66.7227,56.5546,-1.03839,2.07678
6.38,2,56.5546,66.7227,2.07678,-1.03839
6.38,3,62.0672,57.4118,-1.24607,-1.45375
6.39,0,51.9177,56.5753,1.85908,2.06564
6.39,1,66.7124,56.5753,-1.03282,2.06564
6.39,2,56.5753,66.7124,2.06564,-1.03282
6.39,3,62.0548,57.3973,-1.23938,-1.44595
6.4,0,51.9362,56.5958,1.8491,2.05455
6.4,1,66.7021,56.5958,-1.02728,2.05455
6.4,2,56.5958,66.7021,2.05455,-1.02728
6.4,3,62.0425,57.3829,-1.23273,-1.43819
6.41,0,51.9546,56.6163,1.83916,2.04351
6.41,1,66.6919,56.6163,-1.02176,2.04351
6.41,2,56.6163,66.6919,2.04351,-1.02176
6.41,3,62.0302,57.3686,-1.22611,-1.43046
6.42,0,51.9729,56.6366,1.82927,2.03253
6.42,1,66.6817,56.6366,-1.01626,2.03253
6.42,2,56.6366,66.6817,2.03253,-1.01626
6.42,3,62.0181,57.3544,-1.21952,-1.42277
6.43,0,51.9911,56.6568,1.81943,2.02159
6.43,1,66.6716,56.6568,-1.01079,2.02159
6.43,2,56.6568,66.6716,2.02159,-1.01079
6.43,3,62.0059,57.3402,-1.21295,-1.41511
6.44,0,52.0092,56.6769,1.80963,2.0107
6.44,1,66.6616,56.6769,-1.00535,2.0107
6.44,2,56.6769,66.6616,2.0107,-1.00535
6.44,3,61.9939,57.3262,-1.20642,-1.40749
6.45,0,52.0272,56.6969,1.79988,1.99987
6.45,1,66.6516,56.6969,-0.999934,1.99987
6.45,2,56.6969,66.6516,1.99987,-0.999934
6.45,3,61.9819,57.3122,-1.19992,-1.39991
6.46,0,52.0451,56.7168,1.79017,1.98908
6.46,1,66.6416,56.7168,-0.994541,1.98908
6.46,2,56.7168,66.6416,1.98908,-0.994541
6.46,3,61.9699,57.2982,-1.19345,-1.39236
6.47,0,52.0629,56.7366,1.78051,1.97835
6.47,1,66.6317,56.7366,-0.989173,1.97835
6.47,2,56.7366,66.6317,1.97835,-0.989173
6.47,3,61.9581,57.2844,-1.18701,-1.38484
6.48,0,52.0806,56.7562,1.77089,1.96766
6.48,1,66.6219,56.7562,-0.983829,1.96766
6.48,2,56.7562,66.6219,1.96766,-0.983829
6.48,3,61.9463,57.2706,-1.1806,-1.37736
6.49,0,52.0982,56.7758,1.76132,1.95702
6.49,1,66.6121,56.7758,-0.978511,1.95702
6.49,2,56.7758,66.6121,1.95702,-0.978511
6.49,3,61.9345,57.2569,-1.17421,-1.36992
6.5,0,52.1158,56.7953,1.75179,1.94643
6.5,1,66.6024,56.7953,-0.973217,1.94643
6.5,2,56.7953,66.6024,1.94643,-0.973217
6.5,3,61.9228,57.2433,-1.16786,-1.3625
6.51,0,52.1332,56.8146,1.74231,1.9359
6.51,1,66.5927,56.8146,-0.967948,1.9359
6.51,2,56.8146,66.5927,1.9359,-0.967948
6.51,3,61.9112,57.2298,-1.16154,-1.35513
6.52,0,52.1505,56.8339,1.73287,1.92541
6.52,1,66.5831,56.8339,-0.962703,1.92541
6.52,2,56.8339,66.5831,1.92541,-0.962703
6.52,3,61.8997,57.2163,-1.15524,-1.34778
6.53,0,52.1677,56.853,1.72347,1.91497
6.53,1,66.5735,56.853,-0.957483,1.91497
6.53,2,56.853,66.5735,1.91497,-0.957483
